"","mean","sd"
"MEP1B",3.08766126060004,0.173712369185452
"INE1",5.40107294764267,0.239948195651489
"MBL2",2.67633059502378,0.136943443830141
"FEV",4.17216669698465,0.202801918610012
"CNGA3",2.87164097161456,0.155426272299922
"APOF",2.88972803192307,0.14270445213553
"DEFA4",7.55606742676833,1.75716591207726
"CD300C",6.94233672312767,0.395613513781196
"ZNF80",2.67435564708759,0.122168218557633
"CDR1",2.73469186746919,0.168605725670335
"MYOG",4.87745711114801,0.272057976112301
"SGCG",3.46577371422499,0.189384127064139
"TRAPPC8",9.06945634939705,0.48533775732821
"TCF15",5.25510650220344,0.447752252882407
"DOC2B",4.74736693954298,0.291917456701236
"CD226",4.59847633502086,0.516805773405546
"CASQ2",3.99000252519727,0.240708458483916
"DSC1",3.55692870772293,0.456707716502648
"MAGEA1",3.47604280572023,0.199084612385996
"ALOX15",3.96994027578506,0.279151415984634
"PZP",3.90587600066581,0.223556562641746
"PRTN3",3.83663402153395,0.531497157115034
"LYZL6",4.69606953307164,0.230620953093068
"AKAP3",3.97131934097386,0.201063775200825
"SH2D2A",6.27665302110931,0.547001709152868
"HMX1",5.81130817666703,0.330762934863309
"CCL16",3.53821331255628,0.240669244372492
"NTSR1",4.90926413581018,0.2634507872931
"TEX28",3.82346169573395,0.245191031900429
"KCNS1",4.96978970673479,0.303753374833081
"ATP12A",4.91520164339424,0.298205297029907
"HTR1D",3.55688630703929,0.189174110153041
"IL15RA",6.05038593393593,0.37816257347838
"VENTX",5.89343840707453,0.333296777622302
"PPP1R2P9",4.0099330613462,0.252353003115761
"TREH",3.61359601509047,0.195119005586674
"ALOX12B",3.75338347870765,0.200729402421465
"RHBDL1",3.84244263665083,0.199639268427134
"PGLYRP1",7.42226760608863,0.928312908531512
"CYP7B1",2.95428670507454,0.162956817123187
"GP1BA",5.96698525584974,0.472445162789352
"HCRTR2",3.71555756061718,0.226565837771632
"ZNF137P",5.41867193708488,0.548023122175296
"BTN1A1",3.46970107891025,0.191916353851805
"ALG3",6.97611236550714,0.246725528276084
"BFSP2",3.7851153928818,0.231730377211589
"NPY5R",3.67740229610605,0.203845500526816
"ZNF132",3.15613815934339,0.188643296076491
"IRS4",4.34302209099216,0.259519481656529
"HTR1E",3.81279558404626,0.243272157667231
"CYP7A1",2.58547455916107,0.126660433423348
"SLC22A14",5.6893429899749,0.265216204336822
"LECT2",3.10696989750746,0.177236684185281
"CELP",4.40734367302864,0.306089678072337
"SCN5A",4.61248689031955,0.287179649560158
"ZNF177",3.81578327569303,0.291843612724186
"COLEC10",3.80794554768188,0.194361685525299
"CA5A",4.1178460496236,0.269534612854779
"MYF5",3.15473388784252,0.224772305392859
"TNFSF4",5.41004777293835,0.588718388748038
"ACR",4.69333238258753,0.192052551534167
"SLC22A2",3.91230116985597,0.259053377558537
"IL10",3.50253584942425,0.208797138878452
"SNUPN",6.62785394066814,0.44034138397654
"SMR3B",3.02078048211304,0.171031594205995
"CSF3",5.12961377408191,0.247324732554276
"NR2E1",3.10825479468337,0.211786863981554
"SLC22A13",3.88883871826469,0.259322846256347
"CCR9",4.06489406245544,0.409280746425269
"POU6F2",3.23684303254911,0.208068208645873
"NKX2-8",4.38716220957017,0.269163485600327
"P2RY1",2.81796012665256,0.14793438557204
"GZMM",6.61750411995425,0.689552585531711
"GLRA2",4.39623582354603,0.321535352855384
"PIR",2.98925481076947,0.162531565135074
"MLN",4.66198470190077,0.277403160470709
"FABP2",4.24666369476764,0.285703826135668
"MEIS2",3.42912507364742,0.208089069730393
"ZNF76",6.5852888484559,0.226017561820402
"CASP5",6.00593160388297,0.728637234484702
"GUCA2B",4.36720317085197,0.242965551423726
"TCP10",3.67031286274825,0.189069468295169
"CA7",5.22390932176858,0.247177517073094
"PRKG2",3.6162192741705,0.191834726726213
"LAIR2",6.37345445764884,0.872764771315242
"BDKRB1",4.11505134701014,0.254154165169749
"ZNF189",6.00845310201463,0.487832965477124
"CHRNB4",3.19313646182416,0.15680383279741
"C6orf10",2.63548811327937,0.118960324454723
"GIPC1",6.06962733014277,0.297074369991628
"DEFA5",3.93104893182349,0.216199434315808
"CRYGC",4.71255776942088,0.230667520697083
"CRYGD",5.09312903612966,0.254177458240334
"CCL1",3.85838923569669,0.188926453662253
"MAGEB1",3.02481441419788,0.171825491377274
"PITX2",2.70591834321919,0.120211668874868
"CHRNA6",4.42959303295361,0.174634554628114
"SHOX",3.62297650276451,0.225812065746606
"OXT",4.61840322465566,0.229892561687362
"MAGEB3",3.01914745484942,0.158309055198163
"PIN1P1",4.75223905566574,0.234246613899484
"ABCD2",2.92211370558896,0.297797662499913
"RPL36AL",10.2018869818162,0.502241313594034
"XRCC2",5.53178609024245,0.371356118859349
"SULT1B1",5.72094297990005,0.584482189608822
"TMPRSS11D",4.32116212801299,0.253925621320925
"ARHGAP12",5.05910868194499,0.598769458778966
"HIST1H2BL",3.50317097278141,0.217669067290908
"WNT8B",4.26650731323952,0.272936957577941
"C16orf3",3.6773509770788,0.211401539289484
"BCS1L",6.29331346075099,0.357376052686172
"HCRTR1",3.30027091141708,0.171639808741683
"PEMT",6.17145007048364,0.294084849716063
"RPGR",5.12483316655593,0.52484835939519
"PDCD1",5.36354748036706,0.298063908438916
"KCNH1",3.42342687620742,0.217145698201171
"SERPINI2",3.37874375629343,0.243012227773857
"FZD9",4.35206032948076,0.311275445417062
"NTN3",4.38554599926277,0.257839574446532
"TNFRSF13B",5.48331052739402,0.326625099685539
"HCRT",4.26946906878567,0.21553643565228
"TNFRSF1A",9.56857336497063,0.473302208812676
"KRT37",3.33155495636638,0.179962468358452
"GPR171",7.85307705392739,0.890055433117023
"FOXD2",3.62893486377621,0.179310836788502
"BLNK",6.16752968739673,1.07883119588907
"ADAM2",2.81510679963956,0.196363933281428
"KRT83",5.05283204298954,0.257531887758423
"KRT85",4.7026374485122,0.223293445456808
"NPHS1",3.66205734778135,0.22172116476458
"SOX30",2.73554686232521,0.153212909452957
"CRYBB3",5.075905486708,0.291882655057304
"INHBC",4.21134277016982,0.238455971089361
"ALX3",4.6748694578975,0.266960989318555
"POU3F4",3.5095216847119,0.218107286166092
"C22orf24",4.52077985630774,0.266318595563712
"NINL",4.41883802654198,0.342097032606087
"USH2A",2.77168552548972,0.147261068818269
"SEC13",8.76474199677407,0.304920112464132
"LCE2B",3.4835569166169,0.176196413383992
"SERPINH1",4.70510528570768,0.238665633544404
"LOR",4.24505033687718,0.213114535894163
"BTBD2",6.08086285523524,0.318615916532206
"KLRC3",5.33011962027965,0.868006949707733
"POU4F2",2.91339556844599,0.154588239298469
"MUTYH",6.43216816571946,0.270579495932104
"S100A5",4.39466945152907,0.286303360798527
"SLC5A2",5.17865560859432,0.287876354158964
"REG1P",3.87145250526826,0.240680552781212
"KRT33B",4.2694226029769,0.2552394594545
"OPRD1",4.40287699253475,0.260079406497542
"CRISP3",4.7650013717494,1.35616253998673
"CSN3",3.15860251634488,0.155762936368207
"PROS1",4.8606889094327,0.588208840849301
"ATP6AP1",9.06267426204115,0.38105507199966
"F13B",2.86100536658653,0.142108933475512
"KRT12",2.99482227500674,0.155896029463626
"FDXR",4.56806856903757,0.308245251304868
"PF4V1",6.12097701132504,1.35117465775392
"LALBA",4.04200863489047,0.169799064510575
"IFNW1",3.66794275856492,0.206153329850258
"ADH1A",2.95559461567519,0.212983579982786
"ID3",5.68044629975707,0.583603100850484
"PPP1R8",7.78940757847062,0.498313690112516
"CD160",6.07522939953557,0.937203936448224
"CASC3",8.56924456971615,0.406710429174448
"IL13",4.7661143983052,0.276682053090814
"POU1F1",2.65424608274406,0.274108903408435
"AVP",4.66677363124142,0.263483275458461
"IL2",2.79090774355315,0.141261449063243
"CXCL3",3.56220582399052,0.317004393549915
"SNCB",4.9350025789575,0.196389125324949
"CCL22",5.33293621308866,0.235013248182862
"UPK2",3.66240066935175,0.18858669139241
"CHRNA2",5.60776795416676,0.265755709856066
"CFHR4",3.04618961775433,0.197245995797494
"FLNC",5.28572497473107,0.254032935488999
"NVL",5.696132533376,0.340689873082548
"KRT76",4.06905198249163,0.244925888073043
"GUCY2D",4.2711229103384,0.242591940808337
"S100G",3.54237959467988,0.21442238389166
"CD40LG",6.11583677183393,0.28954001366518
"SRY",3.50392529450142,0.184840378066916
"GIP",3.88334269077683,0.213886708674429
"CCL17",4.73075340550693,0.219099969553333
"IL12B",2.69606548427177,0.116701939196637
"IL3",3.37668635766746,0.180583305298939
"KRT2",3.92728913878823,0.228473678312025
"TGM5",4.88004833971672,0.242147425197905
"MYCLP1",3.85748626204255,0.227424289887447
"CST5",3.91280819514027,0.195884917053224
"GRPR",5.23138016867632,0.198705289416957
"LCN1",4.38872800751707,0.298771092636819
"IFNA8",2.88579653367942,0.13802921227123
"ZP2",3.91355662545153,0.206147393337488
"RFPL1",2.84271381871487,0.139041060927916
"CSN2",3.28005439998015,0.163345562452186
"IL5",2.94385443673328,0.173777050004034
"CCL27",3.49253440435846,0.248391459699169
"CAPN11",3.76905073204987,0.201440214876444
"IFNA4",3.4321026793439,0.19195226422444
"NEUROG3",4.14600510075161,0.225094537723697
"GLRA1",3.38599565075735,0.19497546003603
"GML",3.50741121772314,0.224282229155026
"PROL1",3.3990473923856,0.162511023453474
"FOXI1",3.84486359611439,0.197703315084527
"ARHGEF16",5.57335001975636,0.271137599197273
"HCK",10.6632282115668,0.635255264627476
"ZNF157",2.71805943155555,0.0997605639858265
"DGCR6",7.18572684335849,0.33130613064288
"PROZ",4.58972266608283,0.277096216826374
"OPN1SW",3.5255498018527,0.22285129533449
"MADCAM1",5.18372736767824,0.309535642997778
"MYBPC3",6.18728913551144,0.245827015111789
"GRK1",4.7385476516531,0.287209912237359
"GUCY2F",3.29619858118045,0.168899877531435
"CBFA2T3",6.70352535402268,0.459360738489522
"CCR8",3.93221145778037,0.257634805961757
"GTF2B",7.99833588351748,0.496570224442823
"DGKD",8.14943795259115,0.301307005693078
"CCL7",3.65338428477872,0.200486680155009
"AIRE",4.61395468155119,0.295262088228639
"VOPP1",9.15986600957199,0.346098940846426
"CCDC130",7.02106829715275,0.272830738431515
"COL21A1",2.91117581686796,0.16611219164916
"SEMA6C",5.72139011054828,0.286895546400113
"PSD",4.93898475443977,0.308802486264816
"LINC00597",4.26004393918281,0.454923998112578
"GAST",5.10042427135989,0.314343948909004
"CPVL",9.18238587918917,0.694922698045516
"FAT2",4.20745753769351,0.221706726568946
"IFNB1",3.39128122178199,0.196329314857417
"TACR3",3.28173118616442,0.193201123514161
"KRT9",4.58561102892759,0.255402653296199
"LSR",4.79607228148229,0.401401443358584
"CAV3",4.77748561785541,0.223126991865921
"PCDHA9",3.61576660234486,0.185110232698851
"C4BPB",3.98961896546597,0.20906781925846
"MAS1",3.57791201552594,0.21202627654342
"DRD4",4.3471509795804,0.286279021282952
"GABRR2",4.89174512895356,0.207805398019158
"AMELY",4.03213920155368,0.215574819056046
"BMP3",3.91901145048488,0.184372296693856
"RAB9BP1",2.69628669513842,0.179638303888845
"ERC2-IT1",3.36075824188083,0.217824335457035
"DMBT1",5.71376910589532,0.279447158498471
"AVPR1B",6.06630453931977,0.290305911198323
"IFNA10",3.27790100002337,0.168102593942054
"RNPEP",8.49655444043632,0.431292371122446
"UTF1",4.26608154743586,0.2993375201927
"PITX3",5.13746428002787,0.299728179594247
"OR7A5",4.11989485650632,0.222048764154607
"POU5F1",6.09218039976198,0.23201321663255
"HCG9",4.554193158699,0.225915152148155
"TH",3.27302473769632,0.25501392951011
"BMP10",3.51151243998361,0.229971144438928
"PTPRH",4.50694692933217,0.2804518390453
"HMHB1",3.48378363654362,0.207605679238433
"CCR3",6.58128421346054,1.172161009528
"GPI",8.44259891909436,0.48809757463576
"GPR50",3.83640011461419,0.207166279800251
"RRH",3.61143428165669,0.18120684717253
"ANXA13",3.8312687575592,0.207432266787267
"CYP2A13",4.99234111825526,0.272610377396185
"P2RX3",3.4460454267346,0.212829401818057
"HMGN2P9",5.03712905900363,0.211926147314722
"CSN1S1",3.17249877196222,0.162858759170015
"POLR3D",5.08301928753261,0.256184086859169
"P2RY6",4.26801530516168,0.237525205769462
"CACNA1F",4.53772670339005,0.273636353692824
"LBX1",3.67366178166761,0.249773549604822
"PCK1",2.96340783467905,0.328314952462821
"ESM1",2.96735301360281,0.189097030780133
"TBPL1",7.37567625679108,0.467096329126216
"GRAP2",6.81248568276332,0.513853799727822
"AMELX",3.65466105728985,0.169106008392758
"PPEF2",2.75992370179145,0.148921506983342
"FGF6",5.4734835684016,0.310375215853058
"IRF7",8.52839203992703,0.647990657149891
"CLCN1",4.66464873123165,0.275625113652285
"FGR",10.2990026840272,0.464937985918465
"C3orf27",4.92572112398721,0.240165320131352
"IFNA16",2.99549958430373,0.176023450667078
"FGF8",3.98935657094139,0.274057059160832
"LGALS2",8.0915495621177,1.14718747810125
"SOX21",3.66425159999877,0.256279441203144
"KRT33A",4.13374920222107,0.242533688973558
"HIST1H1A",4.24248883951032,0.305690561015428
"DRD5",4.00688150846877,0.218730266332089
"LMX1B",4.37056004270083,0.305235048986113
"GJA8",4.81286548354192,0.259851123914478
"SLC6A7",5.16391969654946,0.246739029037579
"PCDHB11",4.09026654743214,0.248115398020877
"PPARG",3.6804734943211,0.25687913449686
"HIST1H2BM",3.46337137010083,0.185313878726167
"GNRH2",5.4373990839142,0.32708596127116
"OR10H3",3.6120313872038,0.220731860612909
"OR5I1",3.40688541248557,0.207923269953542
"GPR15",4.03765912458922,0.407969975372626
"HIST1H2BE",6.617893898181,0.55059298897976
"BTF3P11",2.99151590878111,0.193776791888549
"HIST1H1E",3.48291042072426,0.286483304078738
"GPR31",4.42236132365096,0.209647168638635
"MC5R",3.78348013409932,0.19212937277018
"WNT1",3.80123048329013,0.262892834478727
"NTRK1",3.48864185736981,0.254844750361776
"DDB1",7.98852253589197,0.355486447428747
"PCBP1",10.2140971217228,0.472828260383847
"VAT1",6.82593189419156,0.299102367867335
"PARP1",7.227220964527,0.498031594704313
"CLIC1",11.0132326912776,0.349968082856559
"CS",8.92416073037194,0.347927759616851
"HMGN2",11.5433115153301,0.325565066822405
"SERINC1",9.05747205044706,0.621151551477783
"BSG",8.69010311997095,0.83065416662913
"ATP6V1E1",9.1550198598591,0.313593261289188
"PRDX1",8.97465900871027,0.588066680727553
"PDLIM1",8.11885720501228,0.569976725837304
"RPS3",12.5237809449104,0.430076526763726
"GARS",8.22328426943256,0.411162962841997
"RPL39",12.0534123377401,0.602027550526895
"OXA1L",8.79273052994107,0.473798693281464
"USP11",7.78254113240532,0.440183879817636
"ARPC3",10.6456052127896,0.470316506061131
"EIF3I",8.3887914151865,0.392208515732903
"ATIC",7.58655904006125,0.660329801896593
"MRPL3",7.76074237805918,0.809230668928448
"CCNG1",8.18348219135699,0.715225598000233
"PSMB5",7.28036610110347,0.372016383584518
"GOT1",5.34049740139387,0.426932132910117
"RAB8A",9.78207863460064,0.378789544119031
"PSMB6",8.34057254889542,0.365993227396854
"POLE3",7.25709129814596,0.578637279612334
"ESYT1",8.39046447401154,0.58906236011775
"LCP1",11.5672452379792,0.540662541902594
"H1F0",6.51325569499079,0.570456004447559
"EIF3G",9.6331791091148,0.457770848344814
"BSCL2",6.89329757799074,0.313942946544359
"UQCRFS1",9.77722270225077,0.442835459068086
"SLC1A5",6.8713119403803,0.64864561608812
"NXF1",8.96897947840876,0.367667025908462
"CYFIP1",8.21790925153803,0.661157085502198
"RNF11",8.62681173740405,0.90739905526717
"NEU1",7.05846198620253,0.402410397639528
"POR",7.21190467279676,0.465215495831519
"PPP4C",8.95228599911813,0.378766913024413
"ID1",3.88682258063245,0.648845035378685
"PRCC",5.93621498227412,0.318771614110131
"NDUFA9",7.65735692559188,0.449319000534017
"ATP5G1",7.68058387742715,0.302433699933112
"ERI3",5.64130133882027,0.307188314437693
"CRIP2",5.29991895687128,0.363907486007782
"CALCOCO1",7.89727184139095,0.262165481795982
"KRT8",4.94276915263449,0.244347188177758
"MAGED1",7.30239262409828,0.414782806349217
"COPS7A",6.79629132690063,0.386649062964438
"PNRC1",9.73359008791003,0.410587922094665
"MDK",4.79076488638313,0.249762330575696
"PSMB8",9.6096189627303,0.433426149424206
"PAPSS1",8.91117880288699,0.543897681508092
"SF3B4",7.35591398453725,0.329177018307753
"GABARAPL2",10.4562628296708,0.463908268283856
"ISCU",10.420871175537,0.338926548291753
"WDR45B",8.15837726005461,0.346712726590264
"CORO1A",11.3260201200885,0.476422754937698
"GLOD4",7.27094717431965,0.573013648179357
"GBA",6.75186212350173,0.406585053340594
"IFRD2",6.8890406095846,0.411927390201922
"CTGF",2.90959464052943,0.295919964332062
"UFD1L",8.62808639903652,0.263484770735713
"NHP2",8.62829999832692,0.460082332633637
"RGL2",8.23050913074446,0.391496316760283
"CDKN1B",9.28322772323686,0.594937792405021
"TSPAN1",5.12320036386362,0.276003503557202
"UBA3",8.41088157705121,0.619156039164508
"WBP2",8.31324865524481,0.484062348433702
"TUBA1A",11.2356958696097,0.381536684162402
"MYD88",11.0491080931522,0.379054965983311
"MSMO1",6.09765322013524,0.5861828651099
"NT5C2",9.11872143022654,0.367982035356256
"NDRG4",4.1831243080689,0.209199066186882
"AKR1C3",5.78399341410092,0.840789444558471
"AATF",8.1833662750923,0.312596109035281
"MAN2B1",8.61995358467141,0.403450716648709
"ITPA",7.90293805266192,0.410375567030224
"NDUFAF3",7.8458553414608,0.485474753959663
"DHX38",6.33177742481354,0.276091181773872
"FOS",8.29891498926295,0.896975704424373
"PIM1",9.11573803462082,0.446037760610831
"CETN2",7.04837703476197,0.425377583524326
"ADCY6",5.12151364349413,0.179912779603399
"WDR46",6.38479756355925,0.353684762443952
"LOC100996517",6.93917182227316,0.365560310612899
"CBR1",6.5109057284345,0.434645894944875
"MFSD10",6.9571632091722,0.335689258573461
"PPP6R1",7.8388347617569,0.346016465487144
"NUPR1",4.47848966476568,0.38095450310709
"EMG1",7.22797056670795,0.53902546610232
"NFKB1",8.37394023709545,0.440266204052737
"HARS2",7.6181330534593,0.320170390045464
"CRYAB",4.0520715441957,0.277129238261615
"NECAP1",7.20793414668545,0.542340942008058
"CA2",6.75443443118126,1.00415488459458
"POLR2H",6.78660034546622,0.427795123368333
"GPN1",7.35621070585606,0.388007948729089
"PRKRIR",7.42513244518287,0.686132631972061
"ULK1",7.21310757067292,0.410705330836326
"SIAH2",8.44014466200748,0.804154237106804
"UAP1",5.54423193663979,0.6318717562635
"EFHD1",3.89252591076842,0.269801700341382
"GPS2",7.97387937316715,0.337163764868407
"KRT14",3.43354925593874,0.214367912976113
"TNFRSF14",7.88024078372064,0.315223858892616
"PCBP4",6.09452821364426,0.322952622238578
"ECM1",4.95740507527721,0.221513541911033
"EPHX2",5.32224517954574,0.623752542681809
"ANXA3",7.36880946220716,1.28104340959826
"MALL",3.83447208203334,0.217789308799584
"XPC",7.5424577646206,0.296872266287181
"HMGN3",8.77171025451485,0.705994016587469
"DDIT3",6.74053487405323,0.477437415379809
"TSC1",6.88206896140127,0.281345806211958
"DPM2",7.65169484054744,0.690648341180569
"HIST1H1C",7.45267283900425,0.710230590087306
"B4GALT2",5.28560829252598,0.244483798061529
"IFI35",7.95965455940249,0.610459146518865
"MSH2",5.02068595881868,0.672239090509464
"BTAF1",7.46500603731998,0.677252667250558
"CREB3",6.75617451586314,0.287360721322296
"SERPINA5",4.45785856640982,0.277213290714283
"LSM2",6.63860160972089,0.415504744371544
"OSGEP",6.59643960498625,0.286719407584748
"TEAD3",3.75158444455726,0.210707543627907
"DUSP5",5.78332038665034,0.70185305421542
"WDR18",6.25459346986954,0.328294024673166
"APLP1",4.63771694956295,0.238465334138541
"TAF12",6.824631655125,0.448060162398322
"CCBL2",7.49460671242348,0.447541504771397
"EMD",6.62622598609728,0.318509167248994
"STRA13",7.36315120953089,0.278366063134119
"CCDC28A",8.39245093983868,0.416018763637868
"POP7",6.70413459150867,0.317390219091068
"UTP3",7.39584284652054,0.574924116196667
"RARRES2",3.95791705124743,0.30020659034789
"RBM4B",6.48445134812878,0.423196818405446
"CDR2",6.41552085926026,0.66715459059798
"PSMC5",8.85463944434025,0.423116062558922
"RPA3",6.55570313048201,0.503203184706207
"DPAGT1",6.0615851982644,0.475506536353028
"RNF139",7.91786998253999,0.669357452897189
"SMYD5",5.66252509200318,0.231437727237611
"ASH2L",8.15592356814497,0.336606702315136
"AMOT",3.69725614219957,0.196195188204751
"GSTZ1",5.70051933380482,0.280292708206773
"EXTL2",4.90372124346806,0.463244343371005
"ZNF32",6.4760748478152,0.453960912442279
"ARHGEF6",9.28259317169203,0.387497989611642
"CD34",4.64365049997067,0.212012993274383
"APOL1",6.7911357784885,0.452311525934292
"NDN",4.27284919320769,0.294195200272341
"THBS3",6.30394674269049,0.282733272546123
"RNF113A",7.96566610620749,0.342236072070096
"INSIG2",5.72060142611782,0.551728070313788
"RRS1",6.65169581217467,0.388194939030641
"RGL1",5.54791962930645,0.451225123077481
"CIR1",6.66755787381409,0.400898517690377
"IL10RB",8.66298537584906,0.488850573441617
"APOBEC3C",8.20608291505062,0.36964836483299
"MINPP1",4.62728037069724,0.691878759816542
"TOR1B",7.46770354503229,0.501444251233351
"GTF2F2",4.06138833705853,0.239356533366574
"TST",7.81809328958928,0.456334682430421
"CYTIP",9.66343443548142,0.382246597336681
"ACAT2",6.43502114307427,0.338841207568893
"CES1",6.99195803593037,0.812035620853803
"ABCB7",6.47007707339177,0.353095868155219
"PIGH",5.44809651236929,0.337626997321788
"PLD2",6.19988094101836,0.287001141986454
"TGFB1I1",4.45218745918788,0.645013960540383
"ICE1",6.93786039466049,0.613410978215968
"TTR",5.28314755365926,0.292370768561096
"CETN3",4.95478867429032,0.864088765167125
"CHUK",6.79688645814939,0.612475911863696
"CRY1",5.44680187289419,0.722832814055414
"SMAGP",5.57695304295365,0.392362561386735
"KIFC1",5.39537028666658,0.2669896051654
"SLC19A2",4.32957833700315,0.565551452957267
"EYA2",3.51858116457564,0.190107954739157
"PTS",5.43552535610955,0.504290743095656
"FBP1",7.56426668857577,0.561654878208779
"FTO",7.20540069502411,0.488848308269598
"UTP20",5.04006723040796,0.309588181992719
"CA11",5.76455624302971,0.272828820141723
"NTHL1",5.24026401175069,0.294408715329518
"ABCG2",4.1511650466525,0.770347043522294
"MYL2",3.47785221443263,0.178397806085703
"REG1A",4.18940269084368,0.221219458982578
"ECI1",6.29106222663119,0.385736820564961
"KIAA0922",8.14983588452279,0.363627998510547
"CHRDL1",3.6021419115404,0.172293105775379
"CORO2B",3.35146909175103,0.321167215078494
"CD69",6.12773753892875,1.04042035017793
"KRT16",3.98383659919981,0.314577373695292
"DCLRE1A",4.68553307932294,0.299949631812934
"HIST1H2BK",10.0140703743752,0.599099665341756
"IL33",2.56398088273149,0.172747920037047
"VLDLR",3.18338947097693,0.277938732643344
"SLC9A3R2",3.75823438254258,0.193964741708265
"CRADD",5.95297058310693,0.337302149336098
"AP4M1",5.13818540188091,0.254747799731435
"CDH17",3.46560400175887,0.229904029867805
"PMEL",5.32969837842368,0.271104520554077
"FRAT2",9.79884552842419,0.566950943352419
"ADRA2A",3.44499631032029,0.231287491919132
"SEC31B",6.45349913247682,0.393176455862783
"SPC25",2.70683206731468,0.153959333061302
"PUF60",8.39590442721625,0.387775043078125
"TNNC1",3.64685571134839,0.232119871328154
"C3AR1",8.54110029355392,0.705863270624997
"MSC",4.21841253808913,0.335056285610641
"NFE2",9.36012787251144,0.607443087088963
"PARP3",5.51050151296498,0.274907971904846
"MAGEA3",3.27164681804591,0.185171525161653
"VEGFC",3.62457193719506,0.253642784943931
"NCF2",11.1573226705048,0.514289421044763
"VILL",5.54193993915882,0.336819327290111
"CDC37",8.25657897853394,0.394314863756031
"FAP",3.60000106705264,0.21004276086419
"NPPA",5.41796174774284,0.289563738531508
"NFKBIL1",5.53075939304375,0.29857895460274
"CSDC2",5.35063478948204,0.261814498169875
"OLR1",3.52912489678043,0.680785811714893
"ABHD14A",6.52153215766756,0.446955835159122
"SLC25A1",6.33752382985426,0.370445536353553
"CCNO",3.97807532725056,0.221213160432075
"UBE2E3",8.55711785350527,0.504521023516251
"APEX1",9.13317348720532,0.539624641258099
"ORC3",5.64721090030929,0.478090021486835
"IDO1",5.63585035472303,0.718934959654907
"CD247",9.44628570781674,0.918185082268837
"NOS2",4.82355323565584,0.260734422639382
"SLC12A5",2.96991750850289,0.200624912176834
"LYL1",9.25985429396847,0.665050839745757
"TPX2",3.95608555221198,0.396670129921959
"HAUS3",5.80656154204972,0.768428957783638
"RND1",4.87225124736069,0.210056420279989
"PDE6G",5.67716641500395,0.243740425581854
"CCL19",3.75753296004675,0.195932458021437
"CTSV",4.78343425545518,0.229083271468847
"MARCH2",8.66260304782102,0.639260390370081
"ARC",3.8759103638855,0.240232773008971
"CLCA1",3.81290307054133,0.208211506859314
"SND1-IT1",6.4420016993736,0.442272912702157
"RPL39L",4.24821894976314,0.255199988580373
"SPAG1",4.37492017216339,0.628850526047373
"PRM2",4.07274370340881,0.293100765019547
"BANF1",8.5225763451204,0.531365115733611
"TM7SF2",5.38196043475239,0.362816813210508
"EFNA3",5.4600487542278,0.280185539827
"CCL11",3.28997603275726,0.187578971741951
"CST7",10.031768103477,0.872314138946561
"INHA",3.92983406040456,0.259188861722905
"ANXA10",3.0780537159053,0.142490683560312
"PLA2G4A",4.35552565505398,0.666227188608514
"LAMA5",4.62683972317678,0.252175594134329
"MYOC",3.99269302460345,0.188449416473213
"GZMB",9.27079051297164,0.845431988928281
"TLR5",7.524617774258,0.824580454931947
"C6",3.6396686277752,0.217057609162927
"SEC14L5",4.21321165808456,0.360770769199566
"TLR1",8.66763524101236,0.640578603831048
"PLP1",2.84065944722742,0.160512305616324
"CRYAA",4.33325807788869,0.276204561418992
"EIF6",8.0949258038994,0.33929760792644
"GRM4",5.3841319348123,0.258528642122118
"IRX5",3.61830440937023,0.216867534672966
"CAMP",8.20222315164826,1.09361155262908
"WNT7A",4.49630609913086,0.258570161569485
"KCNK2",3.16570530857939,0.185045096605822
"CRISP2",3.29867920742684,0.494073955144283
"KCNF1",5.16327445097531,0.320078207498354
"GPR35",5.57479719707136,0.292355880346527
"CYP2B7P",4.33318695568086,0.23063832329937
"MAGEA8",3.36696063333767,0.175082212146023
"GPR18",7.45830483787516,0.897237524858856
"MPZ",4.7138698398892,0.267675375086666
"KLRG1",7.4284189973731,0.809882295378925
"REM1",5.25678726052065,0.301445360083284
"KLHL25",5.36798954410098,0.22003360907812
"IFT20",7.8664901517707,0.400682973057712
"LILRA4",5.66237175599653,0.449863737782916
"RBP3",4.50008098760633,0.228148411445235
"GZMH",9.12885027092201,1.32884513962781
"TEKT2",3.95137232658256,0.264611116601316
"C8G",3.69994632664491,0.20874157798711
"CD1A",4.71499953582458,0.29941083780745
"GNMT",4.59708315877069,0.349675325007779
"NR5A1",4.23869976152603,0.276799056030284
"TPO",3.66703883539626,0.25436816826184
"IFNG",4.49494151658486,0.70102375545049
"SLCO1B1",3.37540471565535,0.200797338781647
"SSNA1",7.06423128284885,0.247819611153828
"MTX1",8.44938877904957,0.387056843064423
"DEFB1",4.49056809807606,0.2664875934512
"P2RX1",7.87626344663193,0.599605317152607
"MLLT4-AS1",3.10059807927809,0.18415016291096
"MSH5",4.38937623756198,0.29578850278844
"FLRT1",4.49224199493585,0.230518820360842
"CHEK2",4.78138613545754,0.293579611069509
"BARX2",4.60368068174051,0.265853968829146
"ICOS",5.47565780940455,0.528641644193953
"IGHV5-78",3.22723085531705,0.325665395543554
"MAGEA12",3.14908778559369,0.185153539051105
"MAGEA11",3.31703329378825,0.175900444813648
"KLF1",6.59473808564891,1.02129875119616
"ADH7",3.2050291828152,0.191550319275272
"FETUB",3.12511532015477,0.163792928973797
