"","mean","sd"
"DRAP1",6.86838232399749,0.49525837270389
"DCTN6",8.12614989056057,0.516603810369652
"FAM50A",7.99613700805507,0.45081247819895
"UNC119",7.42355178396551,0.401318465147233
"IRF2",8.12735485106247,0.43231809759369
"LMNB1",6.56526667544883,0.66946479549742
"GBE1",8.72247076145454,0.517632514264898
"RNF44",8.01763532200644,0.412324304855359
"KIAA0355",7.00306748351935,0.46242189993092
"VPS11",7.63897627804479,0.377687291848381
"DMTF1",8.33520143792587,0.521062203068845
"DCK",7.75917631095108,0.732996498231782
"DYNLT3",8.85216709628184,0.628231202292
"BAMBI",5.94119338236037,0.555580385949427
"F13A1",9.30658996672548,0.807315192007861
"SLC35A1",8.38445469407027,0.556535669915485
"NCK2",8.82640966789313,0.366394727677953
"SH2B3",7.85771053807166,0.542418960673371
"STX5",5.504157833776,0.446020787273309
"KIFAP3",7.09800076193453,0.53809519712014
"PHYH",8.10685646387955,0.693564046991417
"CEBPZ",8.2439305146925,0.582920002178968
"UGDH",7.57808990982644,0.651994260316257
"RBBP8",7.63829620725054,0.712835756166457
"EZH2",4.88902225669769,0.681262255955225
"DUSP14",5.6228549571097,0.424676955440758
"CRELD1",5.33485830201318,0.379497933222276
"NDUFB3",9.76715891688933,0.503234296494716
"RPS6KA1",8.15132133911414,0.423413561265033
"ARRB2",7.33389942900771,0.525500089723692
"FKBP2",7.92327299943753,0.668899448197073
"PSMA4",9.92096767050852,0.520825804266713
"ARMCX2",6.17176941732723,0.52497410128761
"PSMG1",7.61893115738342,0.518961806860202
"MFAP1",8.3202296851353,0.32994200930772
"PPL",4.99440786063103,0.517177015091957
"DDB2",6.27586849651621,0.533745334108111
"LZTR1",6.39412868521641,0.474117352901003
"NELL2",5.99573056766385,1.23635839383741
"MFAP2",4.23219729204159,0.482716677287618
"FAM8A1",9.47641611147031,0.502597035586414
"POLD1",4.71813222846733,0.4257675865264
"HEBP2",8.66840322749134,0.410442245230227
"ATOX1",9.20700772140954,0.557296359909402
"PRAF2",6.16099468323542,0.501886559372974
"SPR",6.44705762909073,0.501444756306214
"MPV17",7.7372092883023,0.49631101266524
"PMM1",7.45929499376195,0.596307606409478
"TPBG",5.21225340185369,0.663268421929098
"COL15A1",5.37492262872353,0.690827456386553
"SEC61G",9.81021445160477,0.423428307324892
"RCAN2",6.1369167055429,0.612737454675982
"EPHA2",4.74757881820906,0.396074838080447
"TNFRSF1B",8.30613636703022,0.710301726068476
"PMVK",7.48642841211431,0.524046562771139
"SNTA1",5.13308083100731,0.529628251481672
"MTX2",7.03388656686205,0.588690980377468
"UPF2",7.92311131442851,0.502114303503686
"LSP1",7.27223630863906,0.683484465085161
"MPST",7.63671750578212,0.534495533182094
"LSM1",8.99128356125735,0.44388946657777
"S100A9",9.40351854169825,0.84298461550754
"PRPSAP2",7.87330305186396,0.419135152077852
"CAMLG",8.77789514161429,0.345090711541248
"STAM",7.10183077223873,0.4938774947889
"ALG8",7.54937666187797,0.454733520685998
"IPO13",6.03262229195521,0.515464963957865
"PTTG1",6.58530904142895,0.838579001458996
"PCBD1",6.38956671306867,0.625069442945793
"GGH",7.45409196862003,0.829500170245199
"AFAP1",3.99505330796656,0.448162113924765
"FANCG",4.78684971172543,0.425132488155816
"MNAT1",5.66034505983857,0.439336595944765
"AGL",7.54052610321033,0.829066792439033
"LOXL1",4.97920157782691,0.528301538967199
"TAF6",6.71899165828929,0.452290768858808
"RABGGTA",5.74821119873588,0.462385799823588
"NFIL3",8.61610460589132,0.57323106997782
"GTF2H4",5.38535840126739,0.520728973565638
"UNC50",8.7994730940101,0.39597069499807
"ZNF185",7.58904990444831,0.471208565196601
"FSTL3",5.02596765491965,0.516755738305671
"FAM193A",6.58665121473524,0.434546058852208
"ZNF516",6.25670554336267,0.552980655145396
"SRP54",8.5351699093522,0.37858617808526
"NDUFS6",9.83383318257447,0.483547552884046
"BYSL",4.80904327737405,0.425326810853406
"POLB",7.87795853510509,0.440929009829373
"NDUFB5",10.060945362512,0.446902755511702
"PROCR",5.01997644614616,0.474514436082443
"XRCC1",6.25011241160607,0.451631379053124
"FIG4",7.83620194731048,0.372457110461651
"CTSF",6.46675264220151,0.466705789278953
"SLC25A20",7.5658237936055,0.495102019342838
"HMOX1",8.27308967167538,0.789411007907073
"TG",4.19019639608348,0.432537766200392
"TARBP2",5.66183915031819,0.416034485929364
"TMED1",7.56757293594104,0.439745788159298
"PRKAR2B",8.03630169443787,0.783878741031132
"VEGFB",5.40558875498312,0.482342870336383
"MPG",7.13305482610473,0.415198433965135
"PKD2",7.16120030848663,0.621667088187182
"DHX16",7.70101363877072,0.398948287006648
"DFNA5",5.60420409056203,0.424839515547908
"PNPLA6",6.53767520828248,0.517388371442067
"GADD45A",8.91247129881496,0.680576793853543
"SKIV2L",6.56251557882462,0.391203001985805
"BAK1",6.3279796936719,0.50818825035691
"EMP3",8.24289094623537,0.731124643543037
"TRIP4",8.18218692596421,0.361036118454728
"DEXI",7.21440086345838,0.574705821642952
"PPRC1",5.71025967492614,0.534742486575084
"ZNF217",8.65916584573583,0.524146555623351
"BUB1B",4.14319664299495,0.527578349687324
"ARHGEF17",5.70502349977361,0.442820585549606
"CTSO",8.44213973739013,0.498791748647379
"DLGAP5",3.49527049699924,0.666614618860007
"GCA",9.37912303661512,0.494568852376585
"GPKOW",7.12124062688779,0.392113545443264
"RPS6KB2",6.02275481206471,0.418660142444258
"MANBA",7.71718807238795,0.379804115616258
"MRPL33",9.50360343964732,0.410328723809408
"DMXL1",7.5289153033385,0.770835903162282
"SF3A3",7.88361084106579,0.4390827329823
